idx,smiles,metal_type,logK1_true,logK1_pred,uncertainty,cv,agreement_ratio,mean_attr,is_agreed,criterion_used,scenario,n_nodes
159,C1=NC2=N(Nc3ccccc3)->[Co+2]<-N2=C1,Co,2.09,2.2016868591308594,0.4823352942931768,0.2190753386626398,0.5,-0.37387679304395405,True,mean,C,14
160,C1=NC2=N(Nc3ccccc3)->[Ni+2]<-N2=C1,Ni,2.85,3.3742961406707765,1.441113180238873,0.42708556693319577,0.7142857142857143,-0.39913160460335867,True,both,C,14
161,C1=O->[Co+2]<-n2ccccc21,Co,1.75,1.7844511270523071,0.6174249542504998,0.34600272593086345,0.4444444444444444,-0.09814337889353435,True,mean,C,9
162,C1=O->[Cu+2]<-O=CC1,Cu,3.57,2.534325385093689,1.1165196044132324,0.440558900202926,0.5,-0.22765596707661948,True,mean,C,6
163,C1=O->[Cu+2]<-n2ccccc21,Cu,2.72,2.8782275199890135,0.35464764126735654,0.1232173755564363,0.8888888888888888,-2.039320151011149,True,both,C,9
164,C1=O->[Hg+2]<-N1,Hg,2.06,2.0718777894973757,0.4216285975057534,0.20350070821891372,0.75,-0.967927873134613,True,both,C,4
165,C1=O->[Ni+2]<-O=CC1,Ni,2.07,2.1338534355163574,0.10421587145565483,0.04883928283033005,1.0,-0.3714313507080078,True,both,A,6
166,C1=O->[Ni+2]<-n2ccccc21,Ni,1.605,1.813860249519348,0.6578686043462837,0.36268979626220443,0.5555555555555556,-0.37960615422990585,True,mean,C,9
167,C1=O->[Zn+2]<-n2ccccc21,Zn,1.67,1.2581836819648742,0.4656636934629052,0.3701078786331816,0.4444444444444444,-0.32329267925686306,True,mean,C,9
168,C1CCC2(CC1)N->[Co+2]<-NC21CCCCC1,Co,5.3,5.36861515045166,0.41487749923085127,0.07727830876384345,0.8666666666666667,-0.11459229787190756,True,both,A,15
169,C1CCC2(CC1)N->[Cu+2]<-NC21CCCCC1,Cu,12.2,11.762114334106446,0.21352777198203407,0.01815385957972458,0.2,0.07276102701822916,True,mean,A,15
170,C1CCC2(CC1)N->[Zn+2]<-NC21CCCCC1,Zn,6.35,6.359256458282471,0.23106603680743665,0.036335385799151076,0.6,-0.21613731384277343,True,mean,A,15
171,C1CCC2=O->[Ni+2]<-N2CC1,Ni,2.34,2.3067009925842283,0.21100981897573504,0.09147688393688941,0.5555555555555556,-0.46694397926330566,True,mean,A,9
172,C1CCC2CNCCNCCNCCNCCN(->[Mg+2]<-NC1)C2,Mg,2.5,2.7281370162963867,0.27749996064075266,0.10171775060531082,0.8181818181818182,-0.19281001524491745,True,both,C,22
173,C1CCC2N->[Cd+2]<-NC2C1,Cd,5.8,5.895769119262695,0.20190887283843917,0.03424640089428895,0.5555555555555556,0.13265228271484375,False,none,B,9
174,C1CCC2N->[Co+2]<-NC2C1,Co,6.37,6.532736968994141,0.10316223761365478,0.015791579869706418,0.7777777777777778,0.1736106342739529,True,ratio,A,9
175,C1CCC2N->[Cu+2]<-NC2C1,Cu,11.165,10.971581077575683,0.643317036110674,0.058634852311807685,0.5555555555555556,0.7174146440294054,True,mean,A,9
176,C1CCC2N->[Ni+2]<-NC2C1,Ni,7.935,8.026581764221191,0.17137934559236276,0.021351473220679446,0.4444444444444444,0.22319873174031576,True,mean,A,9
177,C1CCC2N->[Zn+2]<-NC2C1,Zn,6.37,6.29294261932373,0.42261413754529664,0.06715683951218243,0.5555555555555556,0.28044382731119794,False,none,B,9
178,C1CCCCN23->[Ca+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Ca,2.6,2.676508140563965,0.3636492989108803,0.13586706253553785,0.6296296296296297,-0.05631779741357874,True,mean,C,27
179,C1CCCCN23->[Cd+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Cd,4.5,5.615149402618409,0.2617503876264351,0.0466150353015323,0.7037037037037037,-0.09379074308607313,True,both,A,27
180,C1CCCCN23->[Cu+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Cu,8.7,8.058841896057128,0.3795561780386789,0.04709810453340457,0.5555555555555556,0.0373670083505136,True,mean,A,27
181,C1CCCCN23->[Hg+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Hg,16.5,16.41463623046875,1.6021266972745147,0.09760354568812536,0.9259259259259259,0.4887918542932581,True,both,A,27
182,C1CCCCN23->[Mg+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Mg,2.8,2.5587317943573,0.05828193025763057,0.022777662897751964,0.7037037037037037,-0.07667315447771991,True,both,A,27
183,C1CCCCN23->[Ni+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Ni,5.4,4.524239444732666,0.25039735343511227,0.05534573412701149,0.48148148148148145,-0.07334292376482929,True,mean,A,27
184,C1CCCCN23->[Pb+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Pb,8.02,9.092183113098145,0.34805118619280906,0.038280265791326686,0.7037037037037037,0.07330749653003833,True,both,A,27
185,C1CCCCN23->[Sr+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Sr,2.8,3.0449948787689207,0.2776819252504738,0.0911929038654868,0.5555555555555556,0.07448716516847964,False,none,B,27
186,C1CCCCN23->[Zn+2]<-N(CCC1)(CCOCCOCC2)CCOCCOCC3,Zn,6.3,5.419161701202393,0.09924000274931404,0.01831279600446225,0.5555555555555556,-0.07169852433381257,True,mean,A,27
187,C1CCCN2->[Co+2]<-N(CCNCCNCC1)CC2,Co,9.04,10.072543907165528,0.3709614679265181,0.03682897501817977,0.23529411764705882,-0.04697134915520163,False,none,B,17
188,C1CCCNCCN2->[Cu+2]<-N(CCCCCCNCCNCCNCC1)CC2,Cu,16.2,19.171258544921876,0.29544877292849375,0.01541102647153819,0.48148148148148145,0.46116595798068577,True,mean,A,27
189,C1CCCNCCN2->[Ni+2]<-N(CCCCCCNCCNCCNCC1)CC2,Ni,16.2,12.501111793518067,0.5391447260741504,0.04312774215439794,0.4074074074074074,0.2390009562174479,True,mean,A,27
190,C1CCN->[Ag]<-NC1,Ag,5.945,5.622114276885986,0.5728689036408756,0.10189563488527666,0.42857142857142855,-0.13792964390345983,True,mean,C,7
191,C1CCN->[Ag]<-NCC1,Ag,6.22,5.693234252929687,0.5692691056807022,0.0999904589184542,0.5,-0.16655415296554565,True,mean,A,8
192,C1CCN->[Cd+2]<-NC1,Cd,3.98,4.94012680053711,0.5151953520968015,0.10428788023027818,0.7142857142857143,-0.616504396711077,True,both,C,7
193,C1CCN->[Cu+2]<-NC1,Cu,8.62,8.592037582397461,0.39311470405404975,0.04575337343256334,0.14285714285714285,-0.9220349448067802,False,none,B,7
194,C1CCN->[Cu+2]<-NCC1,Cu,8.62,8.602934455871582,0.30192891944885725,0.03509603856656004,0.375,-0.7042709589004517,False,none,B,8
195,C1CCN->[Hg+2]<-NC1,Hg,16.975,16.21978874206543,0.6662557189526891,0.041076719897391714,1.0,1.4528587886265345,True,both,A,7
196,C1CCN->[Hg+2]<-NCC1,Hg,17.26,16.40782356262207,0.709685346029263,0.0432528630820949,1.0,1.1661136150360107,True,both,A,8
197,C1CCN2(->[Cu+2]<-N3(CCCC3)CC2)C1,Cu,7.16,6.969859218597412,0.27037608733707263,0.038792187741129455,0.3076923076923077,-0.9410274945772611,False,none,B,13
198,C1CCN2->[Cd+2]<-N(CCNCCNC1)CC2,Cd,11.3,12.140567398071289,0.28738232448763507,0.023671243284172208,0.5333333333333333,0.32603314717610676,True,mean,A,15
199,C1CCN2->[Co+2]<-N(CCCNCCNC1)CC2,Co,12.41,11.745758247375488,0.35049578635236944,0.029840200944939884,0.375,0.19969725608825684,True,mean,A,16
200,C1CCN2->[Co+2]<-N(CCNC1)CC2,Co,9.3,10.337664604187012,0.1300177742956103,0.012577093499720415,0.5,0.04519470532735189,True,mean,A,12
201,C1CCN2->[Co+2]<-N(CCNCCNC1)CC2,Co,11.67,11.68653621673584,0.07925252458691717,0.006781523893574443,0.3333333333333333,0.13190523783365884,True,mean,A,15
202,C1CCN2->[Co+2]<-N(CCNCCNCCNC1)CC2,Co,15.38,12.500904273986816,0.11874455115082193,0.00949887692508117,0.3888888888888889,0.163281864590115,True,mean,A,18
203,C1CCN2->[Cu+2]<-N(CCNCCNC1)CC2,Cu,22.365,19.573483276367188,0.21501057317645958,0.010984788457967572,0.6,0.8570856730143229,True,mean,A,15
204,C1CCN2->[Cu+2]<-N3CCCCC3C2C1,Cu,10.5,10.372686004638672,0.29884741829636297,0.028810996318862657,0.5384615384615384,0.3307289710411659,True,mean,A,13
205,C1CCN2->[Ni+2]<-N(CCNCCNC1)CC2,Ni,14.81,14.62235622406006,0.3148866576893132,0.021534604468956196,0.4,0.4777448018391927,True,mean,A,15
206,C1CCN2->[Pb+2]<-N(CCNCCNC1)CC2,Pb,11.59,11.395530509948731,0.5211370271891587,0.045731703910948794,0.3333333333333333,-0.05344657897949219,False,none,B,15
207,C1CCN2->[Zn+2]<-N(CCCNC1)CC2,Zn,7.01,10.799895477294921,1.0422182000609908,0.09650261914590658,0.6923076923076923,0.3758836526137132,True,mean,A,13
208,C1CCN2->[Zn+2]<-N(CCNCCNC1)CC2,Zn,12.9,12.842731094360351,0.252693552225427,0.01967599806994267,0.5333333333333333,0.20920791625976562,True,mean,A,15
209,C1CCN23->[Ag]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Ag,9.31,8.241088390350342,1.2637204686606103,0.15334387993463658,0.7083333333333334,0.020552217960357666,True,both,C,24
210,C1CCN23->[Ba+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Ba,2.8,3.0001223564147947,0.09710682122939977,0.03236762028114225,0.6666666666666666,-0.06558549404144287,True,mean,A,24
211,C1CCN23->[Ca+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Ca,2.3,2.187527799606323,0.19824023035589672,0.09062295363358257,0.7619047619047619,-0.11924659070514497,True,both,A,21
212,C1CCN23->[Ca+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Ca,2.0,2.29636435508728,0.16155960789156967,0.07035451823385802,0.75,-0.09740470349788666,True,both,A,24
213,C1CCN23->[Cd+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Cd,5.0,5.531923580169678,0.2352065119071041,0.042518033464932596,0.6190476190476191,-0.03837026868547712,True,mean,A,21
214,C1CCN23->[Cd+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Cd,5.18,5.545608806610107,0.26939112383098157,0.04857737594290457,0.6666666666666666,-0.08609537283579509,True,mean,A,24
215,C1CCN23->[Co+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Co,4.4,4.5194902420043945,0.1626158670146578,0.03598101960776391,0.7142857142857143,-0.03595104671659924,True,both,A,21
216,C1CCN23->[Co+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Co,5.0,4.238282012939453,0.10843202302595084,0.025583956587812807,0.75,-0.03531229496002197,True,both,A,24
217,C1CCN23->[Cu+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Cu,9.33,8.492718029022218,0.3483038630089491,0.04101206019306047,0.5238095238095238,0.07405835106259301,True,mean,A,21
218,C1CCN23->[Cu+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Cu,9.0,8.263429832458495,0.2979641722162697,0.03605817175888342,0.5416666666666666,0.031264166037241616,True,mean,A,24
219,C1CCN23->[Mg+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Mg,2.3,2.32057523727417,0.0965690364904483,0.04161426655740829,0.2857142857142857,-0.06282580466497512,True,mean,A,21
220,C1CCN23->[Mg+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Mg,2.1,2.26236310005188,0.10560838483371754,0.04668056371291406,0.6666666666666666,-0.07005288203557332,True,mean,A,24
221,C1CCN23->[Mn+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Mn,4.1,4.26586217880249,0.13800917770504378,0.03235200105404849,0.7619047619047619,-0.0037424564361572266,True,both,A,21
222,C1CCN23->[Ni+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Ni,4.2,5.048858642578125,0.3025507108593868,0.05992457548878685,0.6190476190476191,-0.10456309999738421,True,mean,A,21
223,C1CCN23->[Ni+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Ni,5.5,4.665839672088623,0.2807568320281214,0.060172841708991474,0.5833333333333334,-0.09497384230295818,True,mean,A,24
224,C1CCN23->[Pb+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Pb,8.3,7.868924999237061,0.35370428537030646,0.04494950522524998,0.6666666666666666,-0.02299408685593378,False,none,B,21
225,C1CCN23->[Pb+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Pb,8.1,8.173569107055664,0.31699646926833613,0.03878311483225798,0.7083333333333334,0.020548999309539795,True,both,A,24
226,C1CCN23->[Sr+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Sr,3.0,2.6336509227752685,0.20897894045238305,0.07934952147423047,0.6666666666666666,0.03303597867488861,False,none,B,24
227,C1CCN23->[Zn+2]<-N(CC1)(CCOCCOCC2)CCOCC3,Zn,6.4,5.856883430480957,0.17916466074978524,0.030590443343529637,0.5238095238095238,-0.06286160151163737,True,mean,A,21
228,C1CCN23->[Zn+2]<-N(CC1)(CCOCCOCC2)CCOCCOCC3,Zn,6.4,5.4711737632751465,0.10418071453822132,0.019041748452137776,0.5,-0.0753294825553894,True,mean,A,24
229,C1CCNCCN2->[Cu+2]<-N(CC1)CC2,Cu,14.76,15.530777168273925,0.5506194225624881,0.035453436527779596,0.6153846153846154,0.7715407151442307,True,mean,A,13
230,C1CCNCCN2->[Cu+2]<-N(CCCCNCCNCCNC1)CC2,Cu,16.65,21.35323371887207,0.3611516180957933,0.016913204943596254,0.5217391304347826,0.60650286467179,True,mean,A,23
231,C1CCNCCN2->[Ni+2]<-N(CCCCNCCNCCNC1)CC2,Ni,16.65,14.930328941345214,0.5278983361660757,0.03535744846881534,0.43478260869565216,0.40682303387185803,True,mean,A,23
232,C1CCNCCN2CCNCCCCCNCCN3(->[Cu+2]<-N(CCCCCNCC2)CC3)CCNCC1,Cu,15.39,16.229890251159667,0.6959333173833979,0.04287973033789749,0.2222222222222222,0.12859408060709634,True,mean,A,36
233,C1CCNCCNCCCN2->[Co+2]<-N(CC1)CC2,Co,11.7,10.862639617919921,0.38149860970223914,0.03512024914026302,0.29411764705882354,0.0467526211458094,True,mean,A,17
234,C1CCNCCNCCN2->[Cd+2]<-N(CC1)CC2,Cd,10.18,11.760101699829102,0.5698436928075544,0.04845567728515778,0.5625,0.24004271626472473,True,mean,A,16
235,C1CCNCCNCCN2->[Co+2]<-N(CC1)CC2,Co,9.85,10.72952651977539,0.3299399987504739,0.030750657835867,0.3125,-0.030189871788024902,False,none,B,16
236,C1CCNCCNCCN2->[Cu+2]<-N(CC1)CC2,Cu,19.825,18.8481502532959,0.34297756892714776,0.01819688215119002,0.6875,0.8294607400894165,True,mean,A,16
237,C1CCNCCNCCN2->[Ni+2]<-N(CC1)CC2,Ni,11.745,13.553070449829102,0.46850686989029394,0.03456831952763897,0.4375,0.3938082456588745,True,mean,A,16
238,C1CCNCCNCCN2->[Pb+2]<-N(CC1)CC2,Pb,9.5,11.096639633178711,0.5926886879048564,0.05341154687340933,0.3125,-0.07412523031234741,False,none,B,16
239,C1CCNCCNCCN2->[Zn+2]<-N(CC1)CC2,Zn,10.7,12.225692558288575,0.14470012629255394,0.01183574064231253,0.5625,0.2221451997756958,True,mean,A,16
240,C1CCNCCNCCNCCN2->[Co+2]<-N(CC1)CC2,Co,11.54,11.652266311645509,0.2615231745572492,0.022443975065681233,0.3684210526315789,0.04821852633827611,True,mean,A,19
241,C1CCSCCN->[Cu+2]<-NC1,Cu,9.49,9.218102073669433,0.12532596607511046,0.013595636615165206,0.5,-0.09995269775390625,False,none,B,10
242,C1CC[C@H]2N->[Cd+2]<-N[C@H]2C1,Cd,5.78,5.7220686912536625,0.4917871195106338,0.0859456860876808,0.7777777777777778,-0.4053046438429091,True,both,A,9
243,C1CC[C@H]2N->[Co+2]<-N[C@H]2C1,Co,5.79,5.383329772949219,0.4698906189945005,0.08728624082359983,0.5555555555555556,-0.2026296721564399,True,mean,A,9
244,C1CC[C@H]2N->[Cu+2]<-N[C@H]2C1,Cu,10.87,10.694519805908204,0.2072383560769363,0.019377995444213134,0.5555555555555556,0.4213935004340278,True,mean,A,9
245,C1CC[C@H]2N->[Ni+2]<-N[C@H]2C1,Ni,7.41,6.915927696228027,0.44496571072163743,0.06433926586079311,0.4444444444444444,0.09003220664130317,True,mean,A,9
246,C1CC[C@H]2N->[Zn+2]<-N[C@H]2C1,Zn,6.08,6.150913238525391,0.050941502574807306,0.00828194133120628,0.5555555555555556,0.23353052139282227,False,none,B,9
247,C1CC[C@H]2NCCN3->[Cd+2]<-N(CC3)[C@@H]2C1,Cd,10.05,10.080825424194336,0.1566963062056061,0.015543995616621774,0.6428571428571429,0.3736040932791574,True,mean,A,14
248,C1CC[C@H]2NCCN3->[Cu+2]<-N(CC3)[C@@H]2C1,Cu,16.28,16.020641326904297,0.24857533441976262,0.01551594154987523,0.7142857142857143,0.7437414441789899,True,both,A,14
249,C1CC[C@H]2NCCN3->[Ni+2]<-N(CC3)[C@@H]2C1,Ni,12.85,12.563455581665039,0.32859469832615995,0.026154802410071575,0.5,0.4116292681012835,True,mean,A,14
250,C1CC[C@H]2NCCN3->[Zn+2]<-N(CC3)[C@@H]2C1,Zn,12.22,12.046251106262208,0.26293265348461864,0.021826927827192137,0.42857142857142855,0.21548639025006974,True,mean,A,14
251,C1CCc2n(nn3->[Co+2]<-n23)CC1,Co,1.06,1.1100241899490357,0.10990465348526067,0.09901104361546094,0.5454545454545454,-0.05507141893560236,True,mean,A,11
252,C1CCc2n(nn3->[Cu+2]<-n23)CC1,Cu,1.08,1.3811988830566406,0.32530450559999796,0.23552329037516154,0.8181818181818182,-0.12653727964921432,True,both,C,11
253,C1CCc2n(nn3->[Ni+2]<-n23)CC1,Ni,0.54,1.0804292559623718,0.22301758650855333,0.2064157234523464,0.6363636363636364,-0.05495048652995716,True,mean,C,11
254,C1CCc2n(nn3->[Zn+2]<-n23)CC1,Zn,1.0,1.0087345600128175,0.17894811320079457,0.17739861435749835,0.7272727272727273,-0.15001541917974298,True,both,C,11
255,C1CN(CCN2->[Cd+2]<-N3(CCNCC3)CC2)CCN1,Cd,4.27,5.629703521728516,2.185671840392651,0.3882392442082942,0.8888888888888888,-1.1791428989834256,True,both,C,18
256,C1CN(CCN2->[Cu+2]<-N3(CCNCC3)CC2)CCN1,Cu,10.56,14.737150192260742,4.674440234016048,0.31718752764498825,0.5,0.26340145534939235,True,mean,C,18
257,C1CN->[Ag]<-N1,Ag,5.16,5.307642936706543,0.4634438428640341,0.08731631882373886,0.2,-0.19329614639282228,True,mean,A,5
258,C1CN->[Ag]<-NC1,Ag,6.15,5.481834983825683,0.6097312843592239,0.11122758823610235,0.3333333333333333,-0.023035685221354168,True,mean,C,6
259,C1CN->[Ca+2]<-N1,Ca,0.15,0.35369985103607177,0.2086933375591616,0.5900294754093018,1.0,-0.5404316663742066,True,both,C,5
260,C1CN->[Cd+2]<-N1,Cd,5.59,5.971830749511719,0.31368578866937946,0.05252757518203738,0.6,-0.20157241821289062,True,mean,A,5
261,C1CN->[Cd+2]<-N2(C1)CCSCCOCCSCC2,Cd,8.08,7.148799991607666,0.22025764903072964,0.030810436617236616,0.6470588235294118,0.41590311947990866,True,mean,A,17
262,C1CN->[Cd+2]<-N2(C1)CCSCCSCCSCC2,Cd,8.2,8.445659828186034,0.35099198137418824,0.041558858456838245,0.7058823529411765,0.47311852960025563,True,both,A,17
263,C1CN->[Cd+2]<-NC1,Cd,5.215,5.31978406906128,0.2397998499614764,0.04507698937558401,1.0,-0.553653875986735,True,both,A,6
264,C1CN->[Co+2]<-N1,Co,5.695,5.6420289993286135,0.3126218515844401,0.055409472659860716,0.6,-0.23142080307006835,True,mean,A,5
265,C1CN->[Cr+2]<-N1,Cr,5.48,5.389454936981201,0.2674226307138987,0.0496196060345372,0.2,0.13467483520507811,False,none,B,5
266,C1CN->[Cr+3]<-N1,Cr,3.25,4.028677320480346,1.4941299276804199,0.3708735668862832,0.4,-0.06949033737182617,True,mean,C,5
267,C1CN->[Cu+2]<-N1,Cu,10.6,10.685675621032715,0.41252645215146333,0.03860555633370376,0.4,0.4235233306884766,True,mean,A,5
268,C1CN->[Cu+2]<-N2(C1)CCSCCOCCOCCSCC2,Cu,6.9,7.859443187713623,0.5179406501723852,0.06590042548841916,0.5,0.03263111114501953,True,mean,A,20
269,C1CN->[Cu+2]<-N2(C1)CCSCCOCCSCC2,Cu,9.67,8.385381507873536,0.4773325556398709,0.05692436953425135,0.47058823529411764,0.03668095083797679,True,mean,A,17
270,C1CN->[Cu+2]<-N2(C1)CCSCCSCCSCC2,Cu,9.23,9.853730964660645,0.543041789649376,0.055110271591231524,0.5294117647058824,0.11607753529268153,True,mean,A,17
271,C1CN->[Cu+2]<-NC1,Cu,9.795,9.320582008361816,0.18937335233948824,0.020317760432727792,0.5,0.09238640467325847,True,mean,A,6
272,C1CN->[Cu+2]<-NCCCSC1,Cu,9.792,9.366313171386718,0.11607864061603582,0.012393205148280339,0.5,0.04041910171508789,True,mean,A,10
273,C1CN->[Cu+2]<-NCCSC1,Cu,10.035,9.395498847961425,0.1488567646414065,0.015843412579812564,0.5555555555555556,0.06375418768988715,True,mean,A,9
274,C1CN->[Cu+2]<-n2nn[nH]c2C1,Cu,8.08,7.1699731826782225,0.38244653370538667,0.05334002289287925,0.6,0.09458074569702149,True,mean,A,10
275,C1CN->[Dy+3]<-N1,Dy,5.63,5.60405216217041,0.58750030322931,0.10483490985240496,1.0,-0.34474620819091795,True,both,C,5
276,C1CN->[Fe+2]<-N1,Fe,4.3,4.150482416152954,0.3087842537365495,0.07439719598252362,0.6,-0.6619377613067627,True,mean,A,5
277,C1CN->[Gd+3]<-N1,Gd,5.34,5.576008605957031,0.19835244104845864,0.03557247756693781,0.6,-0.21694612503051758,True,mean,A,5
278,C1CN->[Hg+2]<-N1,Hg,14.014,14.375181770324707,0.20300128648652596,0.014121650058407613,0.8,1.5713478088378907,True,both,A,5
279,C1CN->[Hg+2]<-N2(C1)CCSCCOCCOCCSCC2,Hg,7.8,9.122971725463866,0.36615567986878855,0.040135571049374374,0.6,0.11064975261688233,True,mean,A,20
280,C1CN->[Hg+2]<-N2(C1)CCSCCOCCSCC2,Hg,9.62,8.826222038269043,0.20933798995682015,0.02371773438841275,0.6470588235294118,0.11629735722261317,True,mean,A,17
281,C1CN->[Hg+2]<-N2(C1)CCSCCSCCSCC2,Hg,10.88,10.450433158874512,0.2761521279442518,0.026424945621487787,0.7058823529411765,0.2336875130148495,True,both,A,17
282,C1CN->[Hg+2]<-NC1,Hg,15.42,15.583665657043458,0.6012322543120797,0.0385809261789659,1.0,1.923810640970866,True,both,A,6
283,C1CN->[La+3]<-N1,La,4.88,4.990026187896729,0.3613355291151313,0.07241154966111159,1.0,-0.5364934921264648,True,both,A,5
284,C1CN->[Mg+2]<-N1,Mg,0.38,0.4076526999473572,0.17227138812849666,0.422593516860659,0.6,-0.34993375539779664,True,mean,C,5
285,C1CN->[Mn+2]<-N1,Mn,2.755,2.8046250343322754,0.21439830224247622,0.07644455127439884,1.0,-0.339112663269043,True,both,A,5
286,C1CN->[Ni+2]<-N1,Ni,7.485,7.872883033752442,0.23080637841168195,0.029316627393316298,0.4,0.5234809875488281,True,mean,A,5
287,C1CN->[Ni+2]<-NC1,Ni,6.42,6.413893604278565,0.26458242654201897,0.04125145237294269,0.5,0.1491997241973877,False,none,B,6
288,C1CN->[Ni+2]<-NCCSC1,Ni,5.989,6.120465278625488,0.2755698805118433,0.04502433523709651,0.7777777777777778,-0.22406800587972006,True,both,A,9
289,C1CN->[Ni+2]<-n2nn[nH]c2C1,Ni,5.86,4.614528465270996,0.39878558109794676,0.08641957333218604,0.6,-0.290262508392334,True,mean,A,10
290,C1CN->[Pb+2]<-N1,Pb,5.045,6.10553731918335,0.5792812325106395,0.09487801027610811,1.0,-0.5754462242126465,True,both,A,5
291,C1CN->[Pb+2]<-N2(C1)CCSCCOCCOCCSCC2,Pb,6.0,7.029018211364746,0.264666168957489,0.03765336224759926,0.7,0.12313969135284424,True,both,A,20
292,C1CN->[Pb+2]<-NC1,Pb,6.29,6.381480026245117,0.30997658733056493,0.04857440375206441,1.0,-0.5158000787099203,True,both,A,6
293,C1CN->[Pd+2]<-N1,Pd,23.6,21.801622009277345,3.9608123945000373,0.181675124576262,0.6,1.4469757080078125,True,mean,C,5
294,C1CN->[Sn+4]<-N1,Sn,7.03,7.602655220031738,0.4653427332113255,0.06120792272484282,0.6,-0.05215597152709961,False,none,B,5
295,C1CN->[Tb+3]<-N1,Tb,5.52,5.169623470306396,0.4937191660131684,0.09550389285583818,1.0,-0.24039974212646484,True,both,A,5
296,C1CN->[Zn+2]<-N1,Zn,5.87,6.465773391723633,0.6837866278535389,0.10575480865580668,0.6,0.03323278427124023,False,none,D,5
297,C1CN->[Zn+2]<-N2(C1)CCSCCOCCOCCSCC2,Zn,5.4,6.62205400466919,0.5911726896734535,0.08927331146146188,0.25,0.2997949838638306,False,none,B,20
298,C1CN->[Zn+2]<-N2(C1)CCSCCOCCSCC2,Zn,8.95,6.931038475036621,0.59571127445133,0.08594834332501415,0.7647058823529411,0.3556822608498966,True,both,A,17
299,C1CN->[Zn+2]<-N2(C1)CCSCCSCCSCC2,Zn,8.14,7.541186141967773,0.4926278817991548,0.06532498635163116,0.7058823529411765,0.36830102696138267,True,both,A,17
300,C1CN->[Zn+2]<-NC1,Zn,9.35,6.506353855133057,0.5996572515530144,0.09216486912711133,0.5,0.0884874661763509,False,none,B,6
301,C1CN2(->[Cu+2]<-N1)CCOCC2,Cu,6.6,7.510772323608398,0.8886324138211708,0.11831438572940862,0.8,0.38845081329345704,True,both,C,10
302,C1CN2(->[Ni+2]<-N1)CCOCC2,Ni,3.78,4.345361661911011,0.42917469206738634,0.09876616159002129,0.8,-0.44838266372680663,True,both,A,10
303,C1CN2->[Ag]<-N(CCO1)CCSCCSCC2,Ag,9.0,9.206893348693848,0.33507644575000234,0.03639408354801227,0.5625,0.2560742199420929,True,mean,A,16
304,C1CN2->[Ag]<-N1CC2,Ag,3.33,3.1108230113983155,0.25840147816281517,0.08306531011761535,1.0,-1.1766992977687292,True,both,A,7
305,C1CN2->[Ca+2]<-N(CCN1)CCOCC2,Ca,2.03,1.8572893857955932,0.10403769634904426,0.05601587837884424,0.8461538461538461,-0.44561235721294695,True,both,A,13
306,C1CN2->[Cd+2]<-N(C1)CCOCC2,Cd,4.06,4.970080852508545,0.5027642059627455,0.10115815434048436,0.8181818181818182,-0.21047444777055221,True,both,C,11
307,C1CN2->[Cd+2]<-N(C1)CCOCCOCC2,Cd,5.4,4.920632553100586,0.2748573944117487,0.05585814251433095,0.8571428571428571,-0.1629659788949149,True,both,A,14
308,C1CN2->[Cd+2]<-N(C1)CCSCC2,Cd,6.5,6.821764755249023,0.3676646443870347,0.05389582572517387,0.45454545454545453,0.07829449393532494,True,mean,A,11
309,C1CN2->[Cd+2]<-N(CCN1)CC2,Cd,9.3,10.3801025390625,0.36154402251140755,0.03483048661136454,0.3,0.3412965774536133,True,mean,A,10
310,C1CN2->[Cd+2]<-N(CCN1)CCOCC2,Cd,10.73,10.295806121826171,0.4445434428179226,0.04317713810437154,0.6923076923076923,0.7101606955895057,True,mean,A,13
