smiles,true_dent,pred_dent,dent_correct,molecular_acc,balanced_acc,donor_recall,neg_acc,overall_acc,tp,fp,tn,fn
CC(C)(C)/C=C1\C=C(C(C)(C)C)C=C1C(C)(C)C,5,6,0.0,0.0,0.9615384615384616,1.0,0.9230769230769231,0.9444444444444444,5,1,12,0
CC(=N)n1cccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,6,0
CC(C)P(C(C)C)N1c2ccccc2C=Cc2ccccc21,1,3,0.0,0.0,0.9523809523809523,1.0,0.9047619047619048,0.9090909090909091,1,2,19,0
[S-2]~[C](N/N=C/c1ccccc1P(c1ccccc1)c1ccccc1)Nc1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,28,0
[O-]c1ccc(C(F)(F)F)cc1C1=NCCS1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
C[C](~[CH]~[C](C)~[N-2]c1c(C)cc(C)cc1C)~[N-2]c1c(C)cc(C)cc1C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,23,0
c1ccc(-c2cn(CCOCCOc3ccc4ccccc4c3)nn2)nc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
Fc1c(F)c(F)c(-c2c3nc(c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc([n-]4)c4ccc([n-]4)c(-c4c(F)c(F)c(F)c(F)c4F)c4ccc2[n-]4)C=C3)c(F)c1F,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,52,0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)C#Cc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,3,9,0.0,0.0,0.9302325581395349,1.0,0.8604651162790697,0.8695652173913043,3,6,37,0
[c]1ccccc1-c1cccc(-c2[c]cccc2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
[c]1cccc2ccc3cc4ccc5ccc[c]c5c4nc3c12,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
CSC,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,2,0
C[Si-](C)Cl,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,3,0
[O-]c1ccccc1/C=N/N=c1\[n-]nc(-c2ccccc2O)n1/N=C/c1ccccc1O,3,4,0.0,0.0,0.9821428571428572,1.0,0.9642857142857143,0.967741935483871,3,1,27,0
c1ccc(CNc2cccc3cccnc23)nc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
C[Si](C)(C)CSc1ccc2ccccc2c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,15,0
CN(C)C(=[N+]CCN(Cc1cc(N(C)C)ccn1)Cc1cc(N(C)C)ccn1)N(C)C,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,27,0
Cc1cccc(C)c1/N=C/c1cc(C(C)(C)C)cc(/C=N/c2c(C)cccc2C)c1[O-],2,3,0.0,0.0,0.9827586206896552,1.0,0.9655172413793104,0.967741935483871,2,1,28,0
CN1CCN(C)C1=[N+]c1cccc2cccc([N+]=C3N(C)CCN3C)c12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
CN(C)C(=[N+]CCC[N+]=C(N(C)C)N(C)C)N(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
CC(C)/[N+]=C(/[N-]C(C)C)N(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
CN(CCN(C)Cc1ccccc1)Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
Cc1cc(C)c([N-2])c(C)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
CCN(CC)c1ccc2[c]c(-c3nc4ccccc4s3)c(=O)oc2c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,23,0
C/C(=N\CCN1CCCCC1)c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,14,0
C/C(=N\CCN1CCOCC1)c1ccccn1,3,4,0.0,0.0,0.9642857142857143,1.0,0.9285714285714286,0.9411764705882353,3,1,13,0
COc1ccc(/C([O-])=N/N=C2\CCCc3c2[n-]c2ccccc32)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,22,0
[O-]/C(=N\N=C1/CCCc2c1[n-]c1ccccc21)c1ccc(Cl)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
CN(C)NC(N)=S,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,5,0
O=C([O-])Cc1cn2ccccc2n1,2,3,0.0,0.0,0.9545454545454546,1.0,0.9090909090909091,0.9230769230769231,2,1,10,0
[c]1c(OP(c2ccccc2)c2ccccc2)cccc1OP(c1ccccc1)c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,31,0
C1=C[N-]/C(=C\P(c2ccccc2)c2ccccc2)C=C1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,18,0
CC1(C)O[C]C(c2ccccc2)=C1C#N,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
C/C([O-])=C/C(C)=N/N=C(\[O-])c1ccccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,13,0
CC(C)(C)c1cc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c([O-])c([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,30,0
Cc1ccn[nH]1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,5,0
Oc1ccccc1-c1ccn[nH]1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
[O-]c1ccccc1-c1cc[nH]n1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
COC(=O)c1ccc(-c2cccc3cccc(C)c23)cc1,6,7,0.0,0.0,0.8500000000000001,0.8333333333333334,0.8666666666666667,0.8571428571428571,5,2,13,1
FC(F)(F)c1ccccc1/N=C/c1ccccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
Cc1nc2ccccc2[nH]1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
NCc1nc2ccccc2[nH]1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
CC(C)([C@@H]([NH3+])C(=O)[O-])[S+](=O)=O,2,3,0.0,0.0,0.9444444444444444,1.0,0.8888888888888888,0.9090909090909091,2,1,8,0
CC(C)([C@@H](N)C(=O)O)[S+](=O)=O,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
C1=N/CCOc2ccccc2/C=N/CCOc2ccccc2/1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,18,0
c1ccc(-c2cccnc2)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,11,0
Cc1cccc(Oc2ccccc2/N=C/c2c([O-])ccc3ccccc23)c1Oc1ccccc1/N=C/c1c([O-])ccc2ccccc12,5,5,1.0,1.0,1.0,1.0,1.0,1.0,5,0,42,0
CC(C)OC#Cc1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
Brc1ccc(-c2cnc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)nc2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,28,0
CC(C)/N=C/c1[c]c(/C=N/C(C)C)ccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,13,0
CC(C)(C)/N=C/c1[c]c(/C=N/C(C)(C)C)ccc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
Cc1[c]cc(C)cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
O=Nc1c([O-])c2ccccc2c2ccccc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
N=c1cc[nH]c(=O)[nH]1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
CCN(CC)C(=S)c1cccc(C(=S)N(CC)CC)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,17,0
CCC(=N)O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,4,0
NCC[N-]S(=O)(=O)C(F)(F)F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
Cc1c[c]c(N[C]Nc2ccc(C)cc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
Cc1cc([Si](C)(C)C)c(OC(C)C)oc1=O,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,12,0
[C]C[Si](C)(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,5,0
COC(=O)/C(=C(\C(=O)OC)P1N(Cc2ccccc2)[C@@H]2CCCC[C@H]2N1Cc1ccccc1)P(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,44,0
Cc1ccnc(-c2nc3ccccc3[nH]2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
Cc1ccnc(-c2nc3ccccc3[n-]2)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
C[C@H](N)C(=O)[O-],2,3,0.0,0.0,0.875,1.0,0.75,0.8333333333333334,2,1,3,0
C/C(=N\c1ccc(C(C)(C)C)cc1)c1cccc(/C(C)=N/c2ccc(C(C)(C)C)cc2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,29,0
C/C(=[C]\c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,14,0
CNC=O,1,2,0.0,0.0,0.8333333333333333,1.0,0.6666666666666666,0.75,1,1,2,0
COCCP1CCCP(CCOC)CCCP(CCOC)CCC1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,21,0
COCCP1CCCPCCCPCCC1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,13,0
C(=N/Cc1ccncc1)\c1c2ccccc2cc2ccccc12,1,2,0.0,0.0,0.9772727272727273,1.0,0.9545454545454546,0.9565217391304348,1,1,21,0
CO[C@H]1OC(c2ccccn2)=[C]c2ccccc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
S=C(N/N=C/c1ccco1)Nc1ccccc1,1,2,0.0,0.0,0.96875,1.0,0.9375,0.9411764705882353,1,1,15,0
C/C(=N\NC(=O)c1cc(C)[nH]n1)c1ccccn1,3,4,0.0,0.0,0.9666666666666667,1.0,0.9333333333333333,0.9444444444444444,3,1,14,0
NC(=O)c1ccncc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
CP(C)O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,3,0
CN(CCCSCc1[c]cccc1)CCCN1CCOCC1,4,5,0.0,0.0,0.9722222222222222,1.0,0.9444444444444444,0.9545454545454546,4,1,17,0
[c]1ccccc1CSCCCNCCCN1CCOCC1,4,5,0.0,0.0,0.9705882352941176,1.0,0.9411764705882353,0.9523809523809523,4,1,16,0
Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1,3,0.0,0.0,0.9411764705882353,1.0,0.8823529411764706,0.8888888888888888,1,2,15,0
Nc1ncccn1,1,2,0.0,0.0,0.9166666666666667,1.0,0.8333333333333334,0.8571428571428571,1,1,5,0
O=C([O-])CN(CCN(Cc1ccccn1)Cc1ccccn1)Cc1cccc[nH+]1,5,6,0.0,0.0,0.9791666666666667,1.0,0.9583333333333334,0.9655172413793104,5,1,23,0
[CH2]C(=O)[O-],2,3,0.0,0.0,0.75,1.0,0.5,0.75,2,1,1,0
c1ccc(SCCCP(c2ccccc2)c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
C/C(=N\c1c(C(C)C)cccc1C(C)C)c1ccccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,19,0
Cc1ccc(/N=C/c2ccccn2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
CC(/C=C(\[O-])c1ccccc1)=N\N=C(/[O-])c1ccccc1N,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
CC(=N)/C=c1\[n-]/c(=[C]/[Si](C)(C)C)cc1[Si](C)(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,15,0
COC(=O)[C@H](CCSC)NP(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
[CH2]C(=O)O,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,3,0
SP(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,13,0
CC(C)(C)P(/N=c1/cccc(-c2ccccn2)[n-]1)C(C)(C)C,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
FC(F)(F)c1cc(-c2cccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2/N=C2C(=N/c3ccccc3)/[C@H]3c4ccccc4[C@@H]/2c2ccccc23)cc(C(F)(F)F)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,56,0
NC[C@H]1CCCCN1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,6,0
C/C=C/Cn1cnc2cc([N+](=O)[O-])ccc21,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,15,0
[C]#[N+]C(C)C,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,4,0
[CH]=Cc1[c]cccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,6,0
C/N=C(C)/C=C(/C)[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,6,0
FC(F)(F)c1ccccc1P(c1ccccc1C(F)(F)F)c1ccccc1C(F)(F)F,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,30,0
Cc1cc(/C(=N/c2c(C(C)C)cccc2C(C)C)c2ccccc2)nc(/C(=N/c2c(C(C)C)cccc2C(C)C)c2ccccc2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,44,0
[S-]S[S-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0
O=P(CN(c1ccccn1)P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,33,0
O=[N+]([O-])c1ccccc1/C=C/C=N/CC/N=C/C=C/c1ccccc1[N+](=O)[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,26,0
CCN(CC)c1ccc2c(-c3ccccc3C(=O)/N=c3/[n-]c4ccc(OC)cc4s3)c3ccc(=[N+](CC)CC)cc-3oc2c1,1,2,0.0,0.0,0.9883720930232558,1.0,0.9767441860465116,0.9772727272727273,1,1,42,0
COc1ccc(-n2nn[c]c2-c2ccccn2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
Brc1ccc(-n2nn[c]c2-c2ccccn2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
[c]1nnn(-c2ccccc2)c1-c1ccccn1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
COc1cccc(/C=N/[C@@H](CCSC)C(=O)[O-])c1[O-],3,4,0.0,0.0,0.96875,1.0,0.9375,0.9473684210526315,3,1,15,0
c1ccc(-c2nnn3ccccc23)nc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
[S-]C1=C([S-])SCCCS1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,7,0
C#[N+]C(/N=C/c1ccccc1[O-])=C(/N=C/c1ccccc1[O-])[N+]#C,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,20,0
[CH2][C@@H]1C[C@@H]1[CH2],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,3,0
CCSCCNCCSCC,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,8,0
c1ccc(-c2ccnc(Sc3nccc(-c4ccccn4)n3)n2)nc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,21,0
[S-2]~[C](~[S-2])N1CCN(Cc2ccccc2)CC1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
FC(F)(F)P(Cc1[c]c(CP(C(F)(F)F)C(F)(F)F)ccc1)C(F)(F)F,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,23,0
CP(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,15,0
[O-]c1ccc(Cl)c2cccnc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
Cn1cc[nH]c1=S,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,6,0
CN,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,0
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](/N=C1C(=N/[C@H]3C[C@H]4CC[C@]3(C)C4(C)C)/c3cccc4cccc/1c34)C2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
COC(=O)/[C]=C/Oc1cccc(OC)c1P(c1ccccc1)c1c(OC)cccc1OC,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,30,0
CCN(CC)C(=O)c1cccnc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,12,0
NCC[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,2,0
CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,20,0
COP(OC)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,10,0
c1ccc(N2CCCOC2)cc1,6,7,0.0,0.0,0.9166666666666667,1.0,0.8333333333333334,0.9166666666666666,6,1,5,0
c1ccc(COc2cnccn2)nc1,1,2,0.0,0.0,0.9615384615384616,1.0,0.9230769230769231,0.9285714285714286,1,1,12,0
CS/C([S-])=N/N=C(\C)c1cccc(C(C)=O)n1,3,4,0.0,0.0,0.9642857142857143,1.0,0.9285714285714286,0.9411764705882353,3,1,13,0
COC(=O)[C@@H](N[C@@]1(C)C[C@H]2[C@@H](C/C1=N\O)C2(C)C)c1ccccc1,3,2,0.0,0.0,0.8333333333333333,0.6666666666666666,1.0,0.9583333333333334,2,0,21,1
Cc1ccc(/C=N\N=C(/[O-])c2ccc(OCc3ccc(C)cc3)cc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,25,0
C=C[C@H]1C[N@@H+]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,23,0
C[C](~[N-2]C1CCCCC1)~[N-2]C(C)(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
Oc1cc(Cl)ccc1-c1cc(-c2ccccn2)nc(-c2ccccn2)c1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,23,0
Cc1cccc(CN(CCSc2ccccc2)Cc2cccc(C)n2)n1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,22,0
CC(C)(C)c1cc[c]cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
c1ccn2nnc(-c3nnn4ccccc34)c2c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
[O-]c1c(F)cccc1/C=N/CC/N=C/c1cccc(F)c1[O-],4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,18,0
[C]12[C]3N1N23,2,0,0.0,0.0,0.5,0.0,1.0,0.5,0,0,2,2
c1ccc(P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,42,0
CCOC(=O)[C](C(C)=O)[C@H](OC)c1ccc2cccc([O-])c2n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,20,0
CO[P+](=O)OC,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,5,0
C(#Cc1ccc(/N=C/c2ccccn2)cc1)c1ccccc1,2,4,0.0,0.0,0.95,1.0,0.9,0.9090909090909091,2,2,18,0
Cc1cc(C)c([N-2]~[N-3]~[C](~[N-3]~[N-2]c2c(C)cc(C)cc2C)[N+](=O)[O-])c(C)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,24,0
Cc1cccc(C)c1-c1[c]c(-c2c(C)cccc2C)ccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,21,0
c1ccc2c(CN(CCN(Cc3nccc4ccccc34)Cc3nccc4ccccc34)Cc3nccc4ccccc34)nccc2c1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,42,0
c1ccc2cc(CN(CCN(Cc3cc4ccccc4cn3)Cc3cc4ccccc4cn3)Cc3cc4ccccc4cn3)ncc2c1,6,6,1.0,1.0,1.0,1.0,1.0,1.0,6,0,42,0
COc1ccccc1/N=C/c1cc([N+](=O)[O-])ccc1[O-],3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,17,0
O=C([O-])c1cc(C(F)(F)F)cc(C(F)(F)F)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
[C]=Cc1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
CN/C([S-])=N\c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,9,0
[CH]C(C)(C)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
O=[P@]([O-])(O)O[P@@](=O)([O-])O,2,4,0.0,0.0,0.8571428571428572,1.0,0.7142857142857143,0.7777777777777778,2,2,5,0
O=C([O-])[C@H]([O-])c1ccccc1,2,3,0.0,0.0,0.9444444444444444,1.0,0.8888888888888888,0.9090909090909091,2,1,8,0
Brc1cccc(CN(Cc2ccccn2)Cc2cccc(Br)n2)n1,3,4,0.0,0.0,0.9761904761904762,1.0,0.9523809523809523,0.9583333333333334,3,1,20,0
CC(C)=NOCCO/N=C/c1cc([N+](=O)[O-])ccc1[O-],2,3,0.0,0.0,0.9722222222222222,1.0,0.9444444444444444,0.95,2,1,17,0
[O-][N-]c1cccc(Br)c1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,7,0
Cc1cnc(C(=O)[O-])c(C)c1,2,3,0.0,0.0,0.9444444444444444,1.0,0.8888888888888888,0.9090909090909091,2,1,8,0
[C]1c2ccccc2C=Cc2ccccc21,1,3,0.0,0.0,0.9285714285714286,1.0,0.8571428571428571,0.8666666666666667,1,2,12,0
C[N+](C)(C)[BH2-]P(c1ccccc1)c1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,17,0
c1ccc(P(C[C@H]2CCCC[C@H]2CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,32,0
CC(C)[C@H]1COC(c2ccccc2N=[P+](c2ccccc2)c2ccccc2)=N1,2,3,0.0,0.0,0.9807692307692308,1.0,0.9615384615384616,0.9642857142857143,2,1,25,0
[C]#Cc1ccc(C(C)=O)s1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,9,0
COc1cc2c3cc1OCCOc1ccc(cc1)OC[C@@H]([O-])CN1C[C@H]([O-])COc4ccc(cc4)OCCOc4cc(c(cc4OC)C3)Cc3cc(OC)c(cc3C2)OCCOc2ccc(cc2)OC[C@@H]([O-])C1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,69,0
c1ccc(/N=N/c2ccccc2[N-]c2cccnc2)nc1,3,4,0.0,0.0,0.9722222222222222,1.0,0.9444444444444444,0.9523809523809523,3,1,17,0
CC/C(=C1\C[C@@H]2O[C@@](C)(OC)[C@](C)(OC)O[C@H]2C\C1=C(/CC)P(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,46,0
NC(=O)CN(Cc1ccccc1C(=O)[O-])CC([O-])CN(CC(N)=O)Cc1ccccc1C(=O)[O-],4,9,0.0,0.0,0.775,0.75,0.8,0.7941176470588235,3,6,24,1
[N-2]N,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1,0
c1cnc2c(c1)ccn2Cn1ccc2cccnc21,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
CN(c1ccccn1)c1cccc(C(=O)c2ccccn2)n1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,19,0
C[C](~[O-2])~[CH]~[C](~[N-2]C(C)=O)c1ccccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
F[C](F)[C](F)F,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,4,0
CC(C)P(C(C)C)N(C)P(=N)(C(C)C)C(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,15,0
O=[N+]([O-])/N=c1\[n-]nnn1CCCl,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,10,0
O=[N+]([O-])c1ccc(N2CCCNCCNCCCNCC2)cc1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,19,0
O=C1c2ccccc2N[C@H](c2cccc[nH+]2)N1/N=C/c1ccccn1,3,3,1.0,1.0,1.0,1.0,1.0,1.0,3,0,22,0
C[Si](C)(C)[C]=C=C=C(/C(=[C]/C#C[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,4,6,0.0,0.0,0.95,1.0,0.9,0.9166666666666666,4,2,18,0
C[C](C)c1ccccc1P(C(C)(C)C)C(C)(C)C,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,16,0
CCc1ccncc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
CN1CNCCNCN(C)CNCCNC1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,12,0
Cc1cccnc1-c1[c]cccc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,11,0
CC(C)(C)Sc1cccc2cccnc12,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,13,0
O=[N+]([O-])c1cc[c]cc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,8,0
Cc1ccc2cccc(SC(C)(C)C)c2n1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,14,0
CC(C)c1cccc(C(C)C)c1/N=C/c1cc(I)cc(I)c1[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,21,0
Cc1cccc(C)c1/N=C/c1cc(I)cc(I)c1[O-],2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,17,0
O=C(O)c1nc[n-]c1C(=O)[O-],2,3,0.0,0.0,0.9444444444444444,1.0,0.8888888888888888,0.9090909090909091,2,1,8,0
Cc1[nH+]cc(CO)c(/C=N/CCO)c1[O-],2,3,0.0,0.0,0.9615384615384616,1.0,0.9230769230769231,0.9333333333333333,2,1,12,0
C[C@@H]1CC(C)(C)NC[C@H](C)N[C@H](C)CC(C)(C)NC[C@H](C)N1,4,4,1.0,1.0,1.0,1.0,1.0,1.0,4,0,18,0
CCc1c[c]c(-c2cnccn2)cc1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0,12,0
[CH]=Cc1ccccc1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,7,0
